	drug	cell line	time point	count
9548	dexamethasone	HA1E	24	3
9549	dexamethasone	HA1E	6	2
9550	dienestrol	A375	24	6
9551	dienestrol	A549	24	6
9552	dienestrol	HA1E	24	6
9553	dienestrol	HCC515	24	6
9554	dienestrol	HEPG2	24	6
9555	dienestrol	HT29	24	6
9556	dienestrol	MCF7	24	6
9557	dienestrol	PC3	24	6
9558	diethylstilbestrol	A375	24	6
9559	diethylstilbestrol	A549	24	6
9560	diethylstilbestrol	HA1E	24	7
9561	diethylstilbestrol	HA1E	6	2
9562	diethylstilbestrol	HCC515	24	6
9563	diethylstilbestrol	HEPG2	24	6
9564	diethylstilbestrol	HT29	24	6
9565	diethylstilbestrol	MCF7	24	6
9566	diethylstilbestrol	PC3	24	6
9567	digitoxin	VCAP	6	3
9568	dilazep	MCF7	24	4
9569	dilazep	MCF7	6	4
9570	dilazep	NKDBA	24	4
9571	dipropyl-dopamine	MCF7	24	4
9572	dipropyl-dopamine	MCF7	6	4
9573	dipropyl-dopamine	NKDBA	24	4
9574	doramapimod	BT20	24	4
9575	doramapimod	BT20	6	4
9576	doramapimod	HS578T	24	4
9577	doramapimod	HS578T	6	4
9578	doramapimod	MCF10A	24	4
9579	doramapimod	MCF10A	6	4
9580	doramapimod	MCF7	24	4
9581	doramapimod	MCF7	6	4
9582	doramapimod	MDAMB231	24	4
9583	doramapimod	MDAMB231	6	4
9584	doramapimod	SKBR3	24	4
9585	doramapimod	SKBR3	6	4
9586	dovitinib	BT20	24	4
9587	dovitinib	BT20	6	4
9588	dovitinib	HS578T	24	4
9589	dovitinib	HS578T	6	4
9590	dovitinib	MCF10A	24	4
9591	dovitinib	MCF10A	6	4
9592	dovitinib	MCF7	24	4
9593	dovitinib	MCF7	6	4
9594	dovitinib	MDAMB231	24	4
9595	dovitinib	MDAMB231	6	4
9596	dovitinib	SKBR3	24	4
9597	dovitinib	SKBR3	6	4
9598	doxorubicin	A375	24	6
9599	doxorubicin	A549	24	12
9600	doxorubicin	A549	6	9
9601	doxorubicin	HA1E	24	7
9602	doxorubicin	HA1E	6	2
9603	doxorubicin	HCC515	24	6
9604	doxorubicin	HEPG2	24	6
9605	doxorubicin	HT29	24	6
9606	doxorubicin	MCF7	24	12
9607	doxorubicin	MCF7	6	9
9608	doxorubicin	PC3	24	6
9609	dropropizine	HEPG2	24	2
9610	dropropizine	HEPG2	6	2
9611	dropropizine	HUH7	24	2
9612	dropropizine	HUH7	6	2
9613	dropropizine	PHH	24	2
9614	dropropizine	PHH	6	2
9615	dyphylline	A375	24	4
9616	dyphylline	A375	6	4
9617	dyphylline	HEK293T	24	4
9618	dyphylline	HEK293T	6	4
9619	ellipticine	HEPG2	24	2
9620	ellipticine	HEPG2	6	2
9621	ellipticine	HUH7	24	2
9622	ellipticine	HUH7	6	2
9623	ellipticine	PHH	24	2
9624	ellipticine	PHH	6	2
9625	emetine	A375	24	2
9626	emetine	A375	6	2
9627	emetine	A549	24	10
9628	emetine	A549	6	10
9629	emetine	HA1E	24	2
9630	emetine	HA1E	6	2
9631	emetine	HCC515	24	2
9632	emetine	HCC515	6	2
9633	emetine	HEPG2	24	2
9634	emetine	HEPG2	6	3
9635	emetine	HT29	24	2
9636	emetine	HT29	6	2
9637	emetine	HUH7	24	2
9638	emetine	HUH7	6	2
9639	emetine	MCF7	24	10
9640	emetine	MCF7	6	10
9641	emetine	PC3	24	2
9642	emetine	PC3	6	2
9643	emetine	PHH	24	2
9644	emetine	PHH	6	2
9645	enalapril	A549	6	9
9646	enalapril	HCC515	6	9
9647	enalapril	MCF7	24	9
9648	enalapril	MCF7	6	9
9649	enalapril	PC3	24	9
9650	enalapril	PC3	6	9
9651	endo-IWR-1	A549	24	9
9652	endo-IWR-1	A549	6	9
9653	endo-IWR-1	MCF7	24	9
9654	endo-IWR-1	MCF7	6	9
9655	entinostat	A375	24	6
9656	entinostat	A549	24	7
9657	entinostat	HA1E	24	13
9658	entinostat	HA1E	6	8
9659	entinostat	HCC515	24	6
9660	entinostat	HEPG2	24	6
9661	entinostat	HT29	24	6
9662	entinostat	MCF7	24	13
9663	entinostat	MCF7	6	8
9664	entinostat	PC3	24	13
9665	entinostat	PC3	6	8
9666	enzalutamide	VCAP	24	4
9667	enzalutamide	VCAP	6	4
9668	enzastaurin	BT20	24	4
9669	enzastaurin	BT20	6	4
9670	enzastaurin	HS578T	24	4
9671	enzastaurin	HS578T	6	4
9672	enzastaurin	MCF10A	24	4
9673	enzastaurin	MCF10A	6	4
9674	enzastaurin	MCF7	24	4
9675	enzastaurin	MCF7	6	4
9676	enzastaurin	MDAMB231	24	4
9677	enzastaurin	MDAMB231	6	4
9678	enzastaurin	SKBR3	24	4
9679	enzastaurin	SKBR3	6	4
9680	epirizole	A375	24	4
9681	epirizole	A375	6	4
9682	epirizole	HEK293T	24	4
9683	epirizole	HEK293T	6	4
9684	equilin	A375	24	6
9685	equilin	A549	24	6
9686	equilin	HA1E	24	6
9687	equilin	HCC515	24	6
9688	equilin	HEPG2	24	6
9689	equilin	HT29	24	6
9690	equilin	MCF7	24	6
9691	equilin	PC3	24	6
9692	equol	A375	24	6
9693	equol	A549	24	6
9694	equol	HA1E	24	6
9695	equol	HCC515	24	6
9696	equol	HEPG2	24	6
9697	equol	HT29	24	6
9698	equol	MCF7	24	6
9699	equol	PC3	24	6
9700	erastin	A375	24	7
9701	erastin	A549	24	7
9702	erastin	HA1E	24	7
9703	erastin	HCC515	24	7
9704	erastin	HEPG2	24	6
9705	erastin	HT29	24	7
9706	erastin	MCF7	24	7
9707	erastin	PC3	24	7
9708	eriodictyol	MCF7	24	5
9709	eriodictyol	MCF7	6	5
9710	eriodictyol	PC3	24	5
9711	eriodictyol	PC3	6	5
9712	erlotinib	BT20	24	4
9713	erlotinib	BT20	6	4
9714	erlotinib	HS578T	24	4
9715	erlotinib	HS578T	6	4
9716	erlotinib	MCF10A	24	4
9717	erlotinib	MCF10A	6	4
9718	erlotinib	MCF7	24	4
9719	erlotinib	MCF7	6	4
9720	erlotinib	MDAMB231	24	4
9721	erlotinib	MDAMB231	6	4
9722	erlotinib	SKBR3	24	4
9723	erlotinib	SKBR3	6	4
9724	erythromycin	MCF7	24	4
9725	erythromycin	MCF7	6	4
9726	estradiol	A375	24	6
9727	estradiol	A549	24	15
9728	estradiol	A549	6	9
9729	estradiol	HA1E	24	7
9730	estradiol	HCC515	24	7
9731	estradiol	HEPG2	24	7
9732	estradiol	HT29	24	7
9733	estradiol	MCF7	24	21
9734	estradiol	MCF7	6	15
9735	estradiol	NKDBA	24	4
9736	estradiol	PC3	24	10
9737	estradiol	PC3	6	4
9738	estradiol	VCAP	24	4
9739	estradiol	VCAP	48	3
9740	estradiol	VCAP	6	4
9741	estriol	A375	24	6
9742	estriol	A549	24	7
9743	estriol	HA1E	24	7
9744	estriol	HA1E	6	2
9745	estriol	HCC515	24	6
9746	estriol	HEPG2	24	6
9747	estriol	HT29	24	6
9748	estriol	MCF7	24	6
9749	estriol	PC3	24	6
9750	estrone	A375	24	6
9751	estrone	A549	24	6
9752	estrone	HA1E	24	6
9753	estrone	HCC515	24	6
9754	estrone	HEPG2	24	6
9755	estrone	HT29	24	6
9756	estrone	MCF7	24	6
9757	estrone	PC3	24	6
9758	etanidazole	A549	6	9
9759	etanidazole	HCC515	6	9
9760	etanidazole	MCF7	24	9
9761	etanidazole	MCF7	6	9
9762	etanidazole	PC3	24	9
9763	etanidazole	PC3	6	9
9764	ethinyl-estradiol	HA1E	24	2
9765	ethinyl-estradiol	HA1E	6	2
9766	etomoxir	A375	6	2
9767	etomoxir	A549	24	2
9768	etomoxir	A549	6	2
9769	etomoxir	HA1E	6	2
9770	etomoxir	HCC515	6	2
9771	etomoxir	HEPG2	6	2
9772	etomoxir	HT29	6	2
9773	etomoxir	MCF7	24	2
9774	etomoxir	MCF7	6	2
9775	etomoxir	PC3	24	2
9776	etomoxir	PC3	6	2
9777	etomoxir	VCAP	24	2
9778	etomoxir	VCAP	6	2
9779	etoposide	VCAP	24	3
9780	etoposide	VCAP	6	3
9781	fenbendazole	MCF7	24	4
9782	fenbendazole	MCF7	6	4
9783	fenretinide	MCF7	24	4
9784	fenretinide	MCF7	6	4
9785	fenretinide	NKDBA	24	4
9786	fluoropyruvate	A549	24	10
9787	fluoropyruvate	A549	6	10
9788	fluoropyruvate	MCF7	24	10
9789	fluoropyruvate	MCF7	6	10
9790	fluorouracil	A549	6	9
9791	fluorouracil	HCC515	6	9
9792	fluorouracil	MCF7	24	9
9793	fluorouracil	MCF7	6	9
9794	fluorouracil	PC3	24	9
9795	fluorouracil	PC3	6	9
9796	fluphenazine	MCF7	24	4
9797	fluphenazine	MCF7	6	4
9798	fluphenazine	PC3	24	4
9799	fluphenazine	PC3	6	4
9800	fluphenazine	VCAP	24	4
9801	fluphenazine	VCAP	48	3
9802	fluphenazine	VCAP	6	4
9803	fluspirilene	A375	6	2
9804	fluspirilene	A549	24	2
9805	fluspirilene	A549	6	2
9806	fluspirilene	HA1E	24	2
9807	fluspirilene	HA1E	6	2
9808	fluspirilene	HCC515	24	2
9809	fluspirilene	HCC515	6	2
9810	fluspirilene	HEPG2	6	2
9811	fluspirilene	HT29	6	2
9812	fluspirilene	MCF7	24	2
9813	fluspirilene	MCF7	6	2
9814	fluspirilene	PC3	24	2
9815	fluspirilene	PC3	6	2
9816	fluspirilene	VCAP	24	2
9817	fluspirilene	VCAP	6	2
9818	flutamide	A375	6	2
9819	flutamide	A549	24	2
9820	flutamide	A549	6	10
9821	flutamide	HA1E	24	2
9822	flutamide	HA1E	6	2
9823	flutamide	HCC515	24	2
9824	flutamide	HCC515	6	10
9825	flutamide	HEPG2	6	2
9826	flutamide	HT29	6	2
9827	flutamide	MCF7	24	10
9828	flutamide	MCF7	6	10
9829	flutamide	PC3	24	10
9830	flutamide	PC3	6	10
9831	flutamide	VCAP	24	2
9832	flutamide	VCAP	6	2
9833	foretinib	BT20	24	4
9834	foretinib	BT20	6	4
9835	foretinib	HS578T	24	4
9836	foretinib	HS578T	6	4
9837	foretinib	MCF10A	24	4
9838	foretinib	MCF10A	6	4
9839	foretinib	MCF7	24	4
9840	foretinib	MCF7	6	4
9841	foretinib	MDAMB231	24	4
9842	foretinib	MDAMB231	6	4
9843	foretinib	SKBR3	24	4
9844	foretinib	SKBR3	6	4
9845	forskolin	MCF7	24	4
9846	forskolin	MCF7	6	4
9847	forskolin	NKDBA	24	4
9848	fostamatinib	BT20	24	4
9849	fostamatinib	BT20	6	4
9850	fostamatinib	HS578T	24	4
9851	fostamatinib	HS578T	6	4
9852	fostamatinib	MCF10A	24	4
9853	fostamatinib	MCF10A	6	4
9854	fostamatinib	MCF7	24	4
9855	fostamatinib	MCF7	6	4
9856	fostamatinib	MDAMB231	24	4
9857	fostamatinib	MDAMB231	6	4
9858	fostamatinib	SKBR3	24	4
9859	fostamatinib	SKBR3	6	4
9860	fulvestrant	A375	24	9
9861	fulvestrant	A549	24	9
9862	fulvestrant	HA1E	24	6
9863	fulvestrant	HCC515	24	6
9864	fulvestrant	HEPG2	24	6
9865	fulvestrant	HT29	24	9
9866	fulvestrant	MCF7	24	12
9867	fulvestrant	MCF7	6	4
9868	fulvestrant	NEU	24	4
9869	fulvestrant	NPC	24	4
9870	fulvestrant	PC3	24	18
9871	fulvestrant	PC3	6	10
9872	fulvestrant	VCAP	24	19
9873	fulvestrant	VCAP	48	3
9874	fulvestrant	VCAP	6	9
9875	gangaleoidin	HEPG2	24	2
9876	gangaleoidin	HEPG2	6	2
9877	gangaleoidin	HUH7	24	2
9878	gangaleoidin	HUH7	6	2
9879	gangaleoidin	PHH	24	2
9880	gangaleoidin	PHH	6	2
9881	gatifloxacin	MCF7	24	4
9882	gatifloxacin	MCF7	6	4
9883	gefitinib	A549	6	9
9884	gefitinib	BT20	24	4
9885	gefitinib	BT20	6	4
9886	gefitinib	HCC515	6	9
9887	gefitinib	HS578T	24	4
9888	gefitinib	HS578T	6	4
9889	gefitinib	MCF10A	24	4
9890	gefitinib	MCF10A	6	4
9891	gefitinib	MCF7	24	12
9892	gefitinib	MCF7	6	12
9893	gefitinib	MDAMB231	24	4
9894	gefitinib	MDAMB231	6	4
9895	gefitinib	PC3	24	9
9896	gefitinib	PC3	6	9
9897	gefitinib	SKBR3	24	4
9898	gefitinib	SKBR3	6	4
9899	geldanamycin	A375	24	9
9900	geldanamycin	A549	24	16
9901	geldanamycin	A549	6	9
9902	geldanamycin	CD34	24	4
9903	geldanamycin	CD34	6	4
9904	geldanamycin	HA1E	24	7
9905	geldanamycin	HCC515	24	7
9906	geldanamycin	HEPG2	24	7
9907	geldanamycin	HL60	24	4
9908	geldanamycin	HL60	6	4
9909	geldanamycin	HT29	24	10
9910	geldanamycin	MCF7	24	23
9911	geldanamycin	MCF7	6	16
9912	geldanamycin	NEU	24	4
9913	geldanamycin	NPC	24	4
9914	geldanamycin	PC3	24	23
9915	geldanamycin	PC3	6	17
9916	geldanamycin	U937	24	4
9917	geldanamycin	U937	6	5
9918	geldanamycin	VCAP	24	13
9919	geldanamycin	VCAP	48	3
9920	geldanamycin	VCAP	6	9
9921	gemcitabine	A549	24	10
9922	gemcitabine	A549	6	19
9923	gemcitabine	HCC515	6	10
9924	gemcitabine	MCF7	24	19
9925	gemcitabine	MCF7	6	19
9926	gemcitabine	PC3	24	10
9927	gemcitabine	PC3	6	10
9928	genistein	A375	24	6
9929	genistein	A549	24	7
9930	genistein	HA1E	24	9
9931	genistein	HA1E	6	2
9932	genistein	HCC515	24	7
9933	genistein	HEPG2	24	7
9934	genistein	HT29	24	7
9935	genistein	MCF7	24	10
9936	genistein	MCF7	6	4
9937	genistein	PC3	24	10
9938	genistein	PC3	6	4
9939	genistein	VCAP	24	4
9940	genistein	VCAP	48	3
9941	genistein	VCAP	6	4
9942	glutamine	A549	6	9
9943	glutamine	HCC515	6	9
9944	glutamine	MCF7	24	9
9945	glutamine	MCF7	6	9
9946	glutamine	PC3	24	9
9947	glutamine	PC3	6	8
9948	glycerol	HA1E	24	2
9949	gossypin	MCF7	24	5
9950	gossypin	MCF7	6	5
9951	gossypin	PC3	24	5
9952	gossypin	PC3	6	5
9953	gossypol	VCAP	24	4
9954	gossypol	VCAP	6	4
9955	hemicholinium-3	MCF7	24	4
9956	hemicholinium-3	MCF7	6	4
9957	hemicholinium-3	NKDBA	24	4
9958	hispidin	MCF7	24	4
9959	hispidin	MCF7	6	4
9960	hispidin	NKDBA	24	4
9961	homatropine	A375	24	4
9962	homatropine	A375	6	4
9963	homatropine	HEK293T	24	4
9964	homatropine	HEK293T	6	4
9965	homoharringtonine	A549	24	9
9966	homoharringtonine	A549	6	9
9967	homoharringtonine	HEPG2	24	2
9968	homoharringtonine	HEPG2	6	2
9969	homoharringtonine	HUH7	6	2
9970	homoharringtonine	MCF7	24	9
9971	homoharringtonine	MCF7	6	9
9972	homoharringtonine	PHH	24	2
9973	homoharringtonine	PHH	6	2
9974	hydrocortisone	HA1E	24	3
9975	hydrocortisone	HA1E	6	2
9976	hydroflumethiazide	A375	24	4
9977	hydroflumethiazide	A375	6	4
9978	hydroflumethiazide	HEK293T	24	4
9979	hydroflumethiazide	HEK293T	6	4
9980	hydroxyl	A375	24	6
9981	hydroxyl	A375	6	4
9982	hydroxyl	A549	24	4
9983	hydroxyl	A549	6	7
9984	hydroxyl	HA1E	24	7
9985	hydroxyl	HA1E	6	4
9986	hydroxyl	HCC515	24	4
9987	hydroxyl	HCC515	6	4
9988	hydroxyl	HEPG2	24	4
9989	hydroxyl	HEPG2	6	4
9990	hydroxyl	HT29	24	7
9991	hydroxyl	HT29	6	4
9992	hydroxyl	JURKAT	24	11
9993	hydroxyl	JURKAT	6	8
9994	hydroxyl	MCF7	24	4
9995	hydroxyl	MCF7	6	7
9996	hydroxyl	PC3	24	4
9997	hydroxyl	PC3	6	7
9998	hydroxyl	U266	24	4
9999	hydroxyl	U266	6	4
10000	ibrutinib	BT20	24	4
10001	ibrutinib	BT20	6	4
10002	ibrutinib	HS578T	24	4
10003	ibrutinib	HS578T	6	4
10004	ibrutinib	MCF10A	24	4
10005	ibrutinib	MCF10A	6	4
10006	ibrutinib	MCF7	24	4
10007	ibrutinib	MCF7	6	4
10008	ibrutinib	MDAMB231	24	4
10009	ibrutinib	MDAMB231	6	4
10010	ibrutinib	SKBR3	24	4
10011	ibrutinib	SKBR3	6	4
10012	ichthynone	HEPG2	24	2
10013	ichthynone	HEPG2	6	2
10014	ichthynone	HUH7	24	2
10015	ichthynone	HUH7	6	2
10016	ichthynone	PHH	24	2
10017	ichthynone	PHH	6	2
10018	idarubicin	A375	6	2
10019	idarubicin	A549	24	10
10020	idarubicin	A549	6	10
10021	idarubicin	HA1E	6	2
10022	idarubicin	HT29	6	2
10023	idarubicin	MCF7	24	10
10024	idarubicin	MCF7	6	10
10025	idarubicin	PC3	24	2
10026	idarubicin	PC3	6	2
10027	idarubicin	VCAP	6	2
10028	idelalisib	VCAP	24	3
10029	idelalisib	VCAP	6	3
10030	iloprost	CD34	24	7
10031	iloprost	CD34	6	4
10032	iloprost	HL60	24	7
10033	iloprost	HL60	6	4
10034	iloprost	PC3	6	5
10035	iloprost	U937	24	8
10036	iloprost	U937	6	4
10037	imatinib	BT20	24	4
10038	imatinib	BT20	6	4
10039	imatinib	HS578T	24	4
10040	imatinib	HS578T	6	4
10041	imatinib	MCF10A	24	4
10042	imatinib	MCF10A	6	4
10043	imatinib	MCF7	24	4
10044	imatinib	MCF7	6	4
10045	imatinib	MDAMB231	24	4
10046	imatinib	MDAMB231	6	4
10047	imatinib	SKBR3	24	4
10048	imatinib	SKBR3	6	4
10049	imipramine	A375	24	4
10050	imipramine	A375	6	4
10051	imipramine	HEK293T	24	4
10052	imipramine	HEK293T	6	4
10053	importazole	A549	24	10
10054	importazole	A549	6	10
10055	importazole	MCF7	24	10
10056	importazole	MCF7	6	10
10057	ingenol	A549	24	9
10058	ingenol	A549	6	9
10059	ingenol	MCF7	24	12
10060	ingenol	MCF7	6	12
10061	ingenol	NKDBA	24	4
10062	iniparib	A549	6	9
10063	iniparib	HCC515	6	9
10064	iniparib	MCF7	24	9
10065	iniparib	MCF7	6	9
10066	iniparib	PC3	24	9
10067	iniparib	PC3	6	9
10068	isonicotinohydroxamic-acid	A375	24	6
10069	isonicotinohydroxamic-acid	A549	24	7
10070	isonicotinohydroxamic-acid	HA1E	24	7
10071	isonicotinohydroxamic-acid	HCC515	24	7
10072	isonicotinohydroxamic-acid	HEPG2	24	7
10073	isonicotinohydroxamic-acid	HT29	24	7
10074	isonicotinohydroxamic-acid	MCF7	24	10
10075	isonicotinohydroxamic-acid	MCF7	6	4
10076	isonicotinohydroxamic-acid	PC3	24	10
10077	isonicotinohydroxamic-acid	PC3	6	4
10078	ixazomib	MCF7	24	4
10079	ixazomib	MCF7	6	4
10080	ixazomib	NKDBA	24	4
10081	kenpaullone	HEPG2	24	2
10082	kenpaullone	HEPG2	6	3
10083	kenpaullone	HUH7	24	2
10084	kenpaullone	HUH7	6	2
10085	kenpaullone	PHH	24	2
10086	kenpaullone	PHH	6	2
10087	ketotifen	MCF7	24	4
10088	ketotifen	MCF7	6	4
10089	ketotifen	NKDBA	24	4
10090	kinetin-riboside	MCF7	24	4
10091	kinetin-riboside	MCF7	6	4
10092	kinetin-riboside	NKDBA	24	4
10093	l-buthionine-sulfoximine	A549	6	9
10094	l-buthionine-sulfoximine	HCC515	6	9
10095	l-buthionine-sulfoximine	MCF7	24	9
10096	l-buthionine-sulfoximine	MCF7	6	9
10097	l-buthionine-sulfoximine	PC3	24	9
10098	l-buthionine-sulfoximine	PC3	6	9
10099	lanatoside-c	VCAP	24	3
10100	lanatoside-c	VCAP	6	3
10101	lapatinib	BT20	24	4
10102	lapatinib	BT20	6	4
10103	lapatinib	HS578T	24	4
10104	lapatinib	HS578T	6	4
10105	lapatinib	MCF10A	24	4
10106	lapatinib	MCF10A	6	4
10107	lapatinib	MCF7	24	4
10108	lapatinib	MCF7	6	4
10109	lapatinib	MDAMB231	24	4
10110	lapatinib	MDAMB231	6	4
10111	lapatinib	SKBR3	24	4
10112	lapatinib	SKBR3	6	4
10113	lenalidomide	A375	6	2
10114	lenalidomide	A549	24	2
10115	lenalidomide	A549	6	2
10116	lenalidomide	HA1E	6	2
10117	lenalidomide	HCC515	6	2
10118	lenalidomide	HEPG2	6	2
10119	lenalidomide	HT29	6	2
10120	lenalidomide	MCF7	24	2
10121	lenalidomide	MCF7	6	2
10122	lenalidomide	PC3	24	2
10123	lenalidomide	PC3	6	2
10124	lenalidomide	VCAP	24	2
10125	lenalidomide	VCAP	6	2
10126	lestaurtinib	MCF7	24	4
10127	lestaurtinib	MCF7	6	4
10128	lestaurtinib	NKDBA	24	4
10129	linifanib	BT20	24	4
10130	linifanib	BT20	6	4
10131	linifanib	HS578T	24	4
10132	linifanib	HS578T	6	4
10133	linifanib	MCF10A	24	4
10134	linifanib	MCF10A	6	4
10135	linifanib	MCF7	24	4
10136	linifanib	MCF7	6	4
10137	linifanib	MDAMB231	24	4
10138	linifanib	MDAMB231	6	4
10139	linifanib	SKBR3	24	4
10140	linifanib	SKBR3	6	4
10141	linsitinib	BT20	24	4
10142	linsitinib	BT20	6	4
10143	linsitinib	HS578T	24	4
10144	linsitinib	HS578T	6	4
10145	linsitinib	MCF10A	24	4
10146	linsitinib	MCF10A	6	4
10147	linsitinib	MCF7	24	4
10148	linsitinib	MCF7	6	4
10149	linsitinib	MDAMB231	24	4
10150	linsitinib	MDAMB231	6	4
10151	linsitinib	SKBR3	24	4
10152	linsitinib	SKBR3	6	4
10153	lonidamine	A375	6	2
10154	lonidamine	A549	24	2
10155	lonidamine	A549	6	2
10156	lonidamine	HA1E	24	2
10157	lonidamine	HA1E	6	2
10158	lonidamine	HCC515	24	2
10159	lonidamine	HCC515	6	2
10160	lonidamine	HEPG2	6	2
10161	lonidamine	HT29	6	2
10162	lonidamine	MCF7	24	2
10163	lonidamine	MCF7	6	2
10164	lonidamine	PC3	24	2
10165	lonidamine	PC3	6	2
10166	lonidamine	VCAP	24	2
10167	lonidamine	VCAP	6	2
10168	losartan	A375	6	2
10169	losartan	A549	24	2
10170	losartan	A549	6	2
10171	losartan	HA1E	24	2
10172	losartan	HA1E	6	2
10173	losartan	HCC515	24	2
10174	losartan	HCC515	6	2
10175	losartan	HEPG2	6	2
10176	losartan	HT29	6	2
10177	losartan	MCF7	24	2
10178	losartan	MCF7	6	2
10179	losartan	PC3	24	2
10180	losartan	PC3	6	2
10181	losartan	VCAP	24	2
10182	losartan	VCAP	6	2
10183	lovastatin	A375	6	2
10184	lovastatin	A549	24	2
10185	lovastatin	A549	6	2
10186	lovastatin	HA1E	24	2
10187	lovastatin	HA1E	6	3
10188	lovastatin	HCC515	24	2
10189	lovastatin	HCC515	6	2
10190	lovastatin	HEPG2	6	2
10191	lovastatin	HS27A	6	2
10192	lovastatin	HT29	6	2
10193	lovastatin	MCF7	24	2
10194	lovastatin	MCF7	6	2
10195	lovastatin	PC3	24	2
10196	lovastatin	PC3	6	2
10197	lovastatin	SKM1	6	3
10198	lovastatin	U937	6	3
10199	lovastatin	VCAP	24	2
10200	lovastatin	VCAP	6	2
10201	luteolin	MCF7	24	4
10202	luteolin	MCF7	6	4
10203	m-3M3FBS	A375	6	2
10204	m-3M3FBS	A549	24	2
10205	m-3M3FBS	A549	6	2
10206	m-3M3FBS	HA1E	24	2
10207	m-3M3FBS	HA1E	6	2
10208	m-3M3FBS	HCC515	24	2
10209	m-3M3FBS	HCC515	6	2
10210	m-3M3FBS	HEPG2	6	2
10211	m-3M3FBS	HT29	6	2
10212	m-3M3FBS	MCF7	24	2
10213	m-3M3FBS	MCF7	6	2
10214	m-3M3FBS	PC3	24	2
10215	m-3M3FBS	PC3	6	2
10216	m-3M3FBS	VCAP	24	2
10217	m-3M3FBS	VCAP	6	2
10218	mafenide	MCF7	24	4
10219	mafenide	MCF7	6	4
10220	malonoben	HEPG2	24	2
10221	malonoben	HEPG2	6	2
10222	malonoben	HUH7	24	2
10223	malonoben	HUH7	6	2
10224	malonoben	PHH	24	2
10225	malonoben	PHH	6	2
10226	manumycin-a	A375	24	2
10227	manumycin-a	A375	6	2
10228	manumycin-a	A549	24	2
10229	manumycin-a	A549	6	2
10230	manumycin-a	A673	6	2
10231	manumycin-a	AGS	6	2
10232	manumycin-a	CL34	6	2
10233	manumycin-a	CORL23	6	2
10234	manumycin-a	COV644	6	2
10235	manumycin-a	DV90	6	2
10236	manumycin-a	EFO27	6	2
10237	manumycin-a	H1299	6	2
10238	manumycin-a	HA1E	6	2
10239	manumycin-a	HCC15	6	2
10240	manumycin-a	HCC515	24	2
10241	manumycin-a	HCC515	6	2
10242	manumycin-a	HCT116	6	2
10243	manumycin-a	HEC108	6	2
10244	manumycin-a	HEPG2	6	2
10245	manumycin-a	HT115	6	2
10246	manumycin-a	HT29	24	2
10247	manumycin-a	HT29	6	2
10248	manumycin-a	JHUEM2	6	2
10249	manumycin-a	LOVO	6	2
10250	manumycin-a	MCF7	24	5
10251	manumycin-a	MCF7	6	5
10252	manumycin-a	MDST8	6	2
10253	manumycin-a	NCIH1836	6	2
10254	manumycin-a	NCIH2073	6	2
10255	manumycin-a	NCIH508	6	2
10256	manumycin-a	NCIH596	6	2
10257	manumycin-a	NKDBA	24	3
10258	manumycin-a	OV7	6	2
10259	manumycin-a	PC3	24	2
10260	manumycin-a	PC3	6	2
10261	manumycin-a	RKO	6	2
10262	manumycin-a	RMGI	6	2
10263	manumycin-a	RMUGS	6	2
10264	manumycin-a	SKLU1	6	2
10265	manumycin-a	SKMEL1	6	2
10266	manumycin-a	SKMEL28	6	2
10267	manumycin-a	SNGM	6	2
10268	manumycin-a	SNU1040	6	2
10269	manumycin-a	SNUC4	6	2
10270	manumycin-a	SNUC5	6	2
10271	manumycin-a	SW480	6	2
10272	manumycin-a	SW620	6	2
10273	manumycin-a	SW948	6	2
10274	manumycin-a	T3M10	6	2
10275	manumycin-a	THP1	6	2
10276	manumycin-a	TYKNU	6	2
10277	manumycin-a	VCAP	24	2
10278	manumycin-a	VCAP	6	2
10279	masitinib	BT20	24	4
10280	masitinib	BT20	6	4
10281	masitinib	HS578T	24	4
10282	masitinib	HS578T	6	4
10283	masitinib	MCF10A	24	4
10284	masitinib	MCF10A	6	4
10285	masitinib	MCF7	24	4
10286	masitinib	MCF7	6	4
10287	masitinib	MDAMB231	24	4
10288	masitinib	MDAMB231	6	4
10289	masitinib	SKBR3	24	4
10290	masitinib	SKBR3	6	4
10291	mebendazole	MCF7	24	7
10292	mebendazole	MCF7	6	7
10293	mebendazole	NKDBA	24	7
10294	mefenamic-acid	A375	24	4
10295	mefenamic-acid	A375	6	4
10296	mefenamic-acid	HEK293T	24	4
10297	mefenamic-acid	HEK293T	6	4
10298	melatonin	A549	6	9
10299	melatonin	HCC515	6	9
10300	melatonin	MCF7	24	9
10301	melatonin	MCF7	6	9
10302	melatonin	PC3	24	9
10303	melatonin	PC3	6	9
10304	menadione	A549	24	9
10305	menadione	A549	6	9
10306	menadione	MCF7	24	13
10307	menadione	MCF7	6	13
10308	menadione	NKDBA	24	4
10309	mepacrine	A549	24	9
10310	mepacrine	A549	6	9
10311	mepacrine	MCF7	24	9
10312	mepacrine	MCF7	6	9
10313	mercaptopurine	HA1E	6	2
10314	metformin	A375	24	4
10315	metformin	A375	6	4
10316	metformin	HEK293T	24	4
10317	metformin	HEK293T	6	4
10318	methapyrilene	HA1E	6	2
10319	methiazole	HA1E	6	2
10320	methiazole	HS27A	6	2
10321	methiazole	MCF7	24	4
10322	methiazole	MCF7	6	4
10323	methiazole	SKM1	6	2
10324	methiazole	U937	6	2
